order_item_id,order_id,product_id,sales,quantity,discount,profit
19617,MX-2014-141201,FUR-CH-10000105,69.648,3,0.2,20.868
19618,MX-2011-126648,OFF-EN-10001109,138.72,8,0.0,56.8
19619,MX-2013-168151,OFF-SU-10003892,60.48,4,0.4,10.08
19620,ES-2014-2012335,OFF-SU-10002094,133.245,5,0.1,45.795
19621,ES-2011-4993245,TEC-AC-10004221,188.784,2,0.1,65.004
19622,ID-2011-39630,OFF-EN-10002700,136.242,3,0.1,37.782
19623,IN-2011-17062,TEC-PH-10000824,122.625,2,0.25,11.445
19624,ID-2013-83065,TEC-PH-10002713,182.52,4,0.4,-6.12
19625,CA-2014-104080,OFF-BI-10003876,171.2,5,0.2,64.2
19626,CA-2011-103429,OFF-PA-10001712,39.96,4,0.0,17.982
19627,MO-2011-4910,OFF-ACC-10003422,99.9,6,0.0,27.9
19628,KE-2014-7410,OFF-WIL-10003532,195.84,4,0.0,70.44
19629,TU-2014-8160,FUR-IKE-10001539,165.24,1,0.6,-239.61
19630,MX-2013-113418,TEC-AC-10003738,121.92,6,0.2,36.48
19631,MX-2011-162523,FUR-CH-10001374,319.2,6,0.0,143.64
19632,MX-2012-104269,FUR-CH-10001262,153.2,5,0.0,15.3
19633,US-2013-150147,FUR-CH-10004669,183.18,1,0.4,-3.06
19634,ES-2011-1520567,OFF-ST-10000430,359.64,3,0.1,31.95
19635,ES-2012-3346085,OFF-AR-10003829,140.76,6,0.0,47.7
19636,ES-2012-5639743,OFF-ST-10004035,92.16,5,0.2,-9.24
19637,ES-2013-2546560,TEC-PH-10003513,209.508,2,0.15,-29.592
19638,IT-2014-2372538,OFF-ST-10000095,220.464,2,0.2,-19.296
19639,ID-2013-21437,OFF-ST-10001752,133.7877,3,0.17,-0.0423
19640,IN-2012-77871,OFF-EN-10002007,112.86,10,0.1,7.26
19641,MO-2013-3010,OFF-IBI-10003541,51.42,1,0.0,4.62
19642,US-2012-131212,TEC-CO-10001271,64.44416,2,0.602,-66.71584
19643,MX-2012-113306,FUR-BO-10000734,200.544,3,0.2,40.104
19644,MX-2014-113019,OFF-ST-10002670,35.94,3,0.0,14.7
19645,ES-2011-3995423,OFF-PA-10000816,31.14,2,0.0,5.88
19646,IN-2014-10475,OFF-LA-10000707,43.2,5,0.0,1.2
19647,CA-2011-106376,TEC-PH-10002726,167.968,4,0.2,62.988
19648,CA-2011-109897,FUR-FU-10002878,85.44,3,0.0,31.6128
19649,CG-2011-8550,TEC-MOT-10004136,145.98,1,0.0,65.67
19650,MX-2012-162222,OFF-BI-10003372,105.84,3,0.0,1.02
19651,ID-2014-35521,OFF-BI-10000590,96.84,4,0.5,-60.12
19652,IN-2014-70724,OFF-SU-10002709,118.2,4,0.0,48.36
19653,IN-2014-75204,OFF-BI-10004120,86.265,3,0.1,13.365
19654,IN-2011-20800,TEC-PH-10003927,138.3942,1,0.17,35.0142
19655,CA-2014-107125,OFF-BI-10001989,117.488,7,0.2,41.1208
19656,MZ-2013-9300,TEC-APP-10004049,126.15,1,0.0,27.75
19657,NI-2014-9180,OFF-FEL-10001776,41.202,1,0.7,-96.138
19658,MX-2013-149090,FUR-FU-10004013,79.5,5,0.0,1.5
19659,ID-2011-74721,TEC-MA-10004298,41.832,1,0.17,-8.088
19660,IN-2014-11553,OFF-SU-10003105,84.672,2,0.1,7.512
19661,ID-2011-73482,FUR-FU-10001452,63.948,2,0.27,-9.672
19662,IN-2014-71095,OFF-AR-10004424,115.5006,6,0.27,-34.9794
19663,CA-2014-122700,TEC-PH-10003092,220.752,8,0.4,-40.4712
19664,CA-2011-166744,FUR-FU-10004952,164.22,3,0.0,50.9082
19665,SG-2014-5940,TEC-HEW-10000930,148.32,1,0.0,66.72
19666,US-2014-120033,OFF-AP-10000604,84.18,5,0.4,-53.32
19667,US-2011-165316,OFF-SU-10000085,136.1,5,0.0,50.3
19668,MX-2011-157000,TEC-AC-10001754,224.82,3,0.0,92.16
19669,ES-2012-5016521,TEC-AC-10004508,221.4,4,0.0,35.4
19670,ES-2013-1610512,OFF-SU-10001592,135.3,5,0.0,37.8
19671,ES-2012-1885168,OFF-ST-10004996,195.156,6,0.4,-61.884
19672,IN-2011-58950,OFF-AP-10003473,169.8678,3,0.17,53.1378
19673,IN-2012-48303,OFF-AR-10001508,113.76,2,0.0,14.76
19674,IN-2014-50480,OFF-EN-10004424,95.64,2,0.0,14.34
19675,IN-2014-15403,TEC-CO-10003702,277.7166,3,0.37,52.8966
19676,US-2013-169040,TEC-PH-10002310,156.792,1,0.2,13.7193
19677,MX-2014-134922,FUR-CH-10003733,89.248,2,0.2,6.688
19678,MX-2011-123883,OFF-ST-10003952,123.42,3,0.0,24.66
19679,ES-2012-4508011,OFF-BI-10000538,151.65,3,0.0,16.65
19680,ID-2011-49409,TEC-PH-10003752,65.22,2,0.5,-19.62
19681,TZ-2014-3770,OFF-FEL-10001405,124.011,1,0.1,4.131
19682,IT-2013-4864604,FUR-CH-10001051,27.765,1,0.5,-19.995
19683,ES-2014-3283249,OFF-AR-10002991,120.45,5,0.0,22.8
19684,IT-2014-5137649,FUR-CH-10002970,243.495,7,0.5,-141.435
19685,ES-2013-4858481,FUR-TA-10002868,197.3985,1,0.35,-30.3915
19686,IN-2012-30684,TEC-PH-10003572,130.74,2,0.0,53.58
19687,ID-2012-63430,TEC-PH-10003723,276.9378,2,0.17,-33.3822
19688,ID-2013-60483,OFF-BI-10002562,131.7708,3,0.17,38.0808
19689,BY-2012-8590,FUR-RUB-10002067,217.02,2,0.0,80.28
19690,MX-2014-127061,FUR-FU-10000251,58.68,2,0.0,15.84
19691,ES-2014-3381506,OFF-AR-10001714,152.1,6,0.0,41.04
19692,ES-2012-4331653,OFF-SU-10004980,131.94,3,0.0,28.98
19693,IT-2012-3761235,TEC-PH-10000292,159.624,4,0.4,-29.376
19694,ES-2013-1484456,OFF-AP-10004226,273.888,8,0.1,109.488
19695,IT-2014-5912011,TEC-AC-10001486,65.16,3,0.5,-52.2
19696,IN-2013-85186,TEC-AC-10003569,88.26,2,0.0,28.2
19697,CA-2014-168396,FUR-FU-10000723,123.96,3,0.0,11.1564
19698,NG-2013-1440,OFF-TEN-10001480,108.48,2,0.0,41.22
19699,CG-2011-9940,OFF-TEN-10000025,204.15,1,0.0,53.07
19700,US-2014-110597,FUR-FU-10000159,263.376,6,0.4,-17.664
19701,MX-2011-155271,OFF-BI-10001324,80.32,4,0.0,6.4
19702,MX-2013-102547,OFF-PA-10002382,74.64,4,0.0,9.68
19703,MX-2012-118248,TEC-AC-10004620,84.3,3,0.0,22.74
19704,IT-2013-5465664,FUR-CH-10002085,148.014,2,0.1,54.234
19705,ES-2012-4101342,OFF-BI-10004446,102.18,2,0.0,29.58
19706,ES-2014-5166372,OFF-BI-10002718,86.4,6,0.0,4.32
19707,IN-2014-35115,FUR-CH-10002944,178.56,2,0.0,10.68
19708,IN-2012-29228,OFF-BI-10001650,225.747,9,0.1,49.977
19709,IN-2013-42311,FUR-BO-10000980,364.32,1,0.0,131.13
19710,PL-2011-4070,FUR-BUS-10002138,252.06,2,0.0,52.92
19711,WA-2012-7900,OFF-STO-10004779,172.44,12,0.0,36.0
19712,ES-2014-3157402,OFF-AR-10002805,194.4,4,0.0,83.52
19713,IT-2014-4180265,OFF-PA-10002196,118.5,5,0.0,42.6
19714,ID-2013-83261,OFF-PA-10000588,63.072,2,0.4,-36.828
19715,CA-2014-132934,TEC-AC-10000927,149.95,5,0.0,14.995
19716,CA-2014-124086,FUR-BO-10004015,203.983,2,0.15,16.7986
19717,CA-2014-163125,OFF-AR-10004344,67.144,7,0.2,5.8751
19718,CA-2011-105872,OFF-BI-10003684,70.368,4,0.2,26.388
19719,BU-2013-3760,OFF-SAN-10000722,59.58,2,0.0,13.08
19720,MX-2014-105872,TEC-AC-10002749,81.0,3,0.0,17.82
19721,US-2014-146080,OFF-BI-10003372,63.504,6,0.7,-146.136
19722,MX-2011-166317,TEC-AC-10000763,120.128,2,0.2,22.488
19723,ES-2012-1491373,OFF-AR-10004825,219.84,4,0.0,76.92
19724,ID-2013-37383,OFF-PA-10004185,85.428,4,0.1,18.948
19725,US-2013-131205,FUR-BO-10003291,145.836,3,0.4,-24.324
19726,US-2012-148425,OFF-AR-10001423,113.76,5,0.4,-51.24
19727,MX-2013-130883,OFF-PA-10004998,72.36,6,0.0,23.04
19728,ES-2012-2506839,OFF-FA-10002895,51.9,5,0.0,10.8
19729,IT-2011-2660642,OFF-PA-10004267,39.06,4,0.5,-17.22
19730,ES-2014-3935353,OFF-ST-10002042,217.728,9,0.1,31.428
19731,ES-2014-3352897,OFF-BI-10004227,131.868,3,0.1,2.898
19732,IN-2014-61869,OFF-PA-10004613,241.299,9,0.1,2.619
19733,IN-2014-58607,OFF-AR-10002144,90.45,9,0.0,40.5
19734,TU-2013-8610,FUR-BUS-10002040,146.736,1,0.6,-102.744
19735,EZ-2013-2680,OFF-STA-10001112,89.88,4,0.0,0.0
19736,SO-2013-5970,OFF-XER-10004820,158.04,6,0.0,79.02
19737,MX-2012-124982,OFF-EN-10003623,159.4,5,0.0,31.8
19738,MX-2013-148754,OFF-LA-10004747,58.94,7,0.0,28.28
19739,ES-2014-4808091,OFF-SU-10003357,141.12,3,0.0,40.86
19740,IN-2013-78809,OFF-PA-10001327,144.99,3,0.0,12.96
19741,ZI-2012-5310,OFF-KLE-10000228,56.124,4,0.7,-50.556
19742,IR-2014-5210,TEC-HEW-10001056,146.88,1,0.0,44.04
19743,US-2011-164259,TEC-MA-10002989,141.28,2,0.6,-91.84
19744,MX-2014-148061,OFF-PA-10002767,90.0,6,0.0,32.4
19745,IT-2011-2506333,OFF-ST-10002555,119.034,1,0.4,17.844
19746,ES-2013-3158080,OFF-ST-10003305,86.292,4,0.1,-7.788
19747,IN-2013-49633,OFF-SU-10002445,253.8,6,0.0,73.44
19748,IN-2012-30061,OFF-EN-10004649,83.4,2,0.0,27.48
19749,ID-2014-47491,OFF-AR-10000027,198.4797,9,0.27,46.1997
19750,IN-2014-70262,OFF-SU-10003522,170.586,6,0.1,64.386
19751,AO-2012-3210,OFF-FEL-10004665,207.33,1,0.0,53.88
19752,MX-2014-142468,OFF-EN-10004903,183.24,9,0.0,18.18
19753,MX-2014-122511,TEC-AC-10003857,155.392,4,0.2,40.752
19754,ES-2013-2720927,OFF-AR-10002165,149.58,3,0.0,0.0
19755,ES-2013-5670479,TEC-AC-10001486,304.08,7,0.0,30.24
19756,CA-2013-103730,OFF-BI-10003910,30.84,4,0.0,13.878
19757,CA-2012-139780,OFF-BI-10004139,116.4,8,0.0,52.38
19758,ES-2012-4490883,FUR-FU-10002305,180.12,4,0.0,37.8
19759,ES-2013-2335105,OFF-BI-10004007,88.11,6,0.5,-26.55
19760,ES-2014-1871238,TEC-CO-10004325,285.48,2,0.0,128.46
19761,ES-2014-5688470,OFF-ST-10004577,96.714,3,0.4,-45.216
19762,ES-2012-1923654,OFF-AR-10002255,129.45,5,0.5,-121.8
19763,ES-2011-4335040,OFF-BI-10001384,82.98,6,0.0,30.6
19764,IN-2013-54757,FUR-CH-10001756,96.9,2,0.0,41.64
19765,ID-2014-80979,FUR-BO-10003078,179.352,2,0.4,-5.988
19766,MO-2013-6540,TEC-BRO-10003555,145.5,1,0.0,8.73
19767,MX-2014-101147,TEC-CO-10004521,248.08284,3,0.002,108.82284
19768,MX-2011-166961,OFF-ST-10003858,274.68,3,0.0,32.94
19769,IN-2014-68008,FUR-CH-10004082,253.56,4,0.0,91.2
19770,IN-2014-71256,OFF-EN-10004473,194.64,4,0.0,9.72
19771,ID-2014-38069,OFF-AR-10000851,150.084,6,0.45,-62.856
19772,CA-2014-112515,OFF-PA-10000062,164.88,3,0.0,80.7912
19773,CA-2012-141810,TEC-PH-10002200,344.704,2,0.2,38.7792
19774,LY-2014-6400,OFF-XER-10004519,278.28,6,0.0,27.72
19775,ML-2012-4340,OFF-ELD-10002279,97.8,2,0.0,2.88
19776,IR-2011-6550,OFF-XER-10004012,105.48,4,0.0,21.0
19777,MX-2011-126893,OFF-FA-10002552,33.264,7,0.4,-12.796
19778,ID-2014-10048,OFF-FA-10004362,63.2502,9,0.47,-28.8198
19779,CA-2013-157763,FUR-CH-10000988,140.81,1,0.0,39.4268
19780,US-2014-116652,OFF-AP-10001205,108.96,2,0.0,30.5088
19781,EG-2012-9610,OFF-JIF-10004616,170.46,6,0.0,83.52
19782,MX-2013-142153,TEC-PH-10004251,224.04,2,0.0,62.72
19783,ES-2014-3426802,OFF-ST-10000020,290.73,11,0.0,119.13
19784,IT-2014-1431014,FUR-FU-10003500,155.43,3,0.0,55.89
19785,ES-2012-3192468,OFF-PA-10000961,50.04,3,0.0,1.44
19786,IT-2013-5796785,OFF-AR-10001546,232.95,5,0.0,34.8
19787,IN-2013-24762,TEC-AC-10004704,95.688,2,0.1,20.148
19788,IN-2012-75211,FUR-FU-10002665,93.45,5,0.0,36.3
19789,CA-2011-114251,FUR-FU-10001468,273.568,2,0.2,-34.196
19790,TU-2011-6820,FUR-HON-10001847,181.884,1,0.6,-222.816
19791,TU-2013-6410,OFF-SME-10002823,38.784,2,0.6,-45.576
19792,ES-2011-4862124,OFF-BI-10003708,70.95,5,0.0,14.85
19793,IT-2011-2413417,FUR-CH-10003540,69.228,3,0.6,-95.202
19794,IN-2014-24384,OFF-PA-10004946,67.92,2,0.0,14.94
19795,IN-2014-77339,OFF-LA-10002765,61.95,7,0.0,7.35
19796,ID-2014-23796,TEC-AC-10003750,150.12,3,0.5,-66.06
19797,ID-2013-78795,TEC-CO-10000269,115.83,1,0.1,-3.87
19798,IN-2012-60070,OFF-PA-10002073,37.476,2,0.1,12.036
19799,ID-2014-15431,OFF-PA-10004379,153.738,6,0.1,-13.842
19800,US-2013-139710,TEC-PH-10001198,177.48,3,0.2,19.9665
19801,CA-2013-145730,TEC-MA-10001016,287.91,3,0.4,33.5895
19802,US-2011-155544,OFF-LA-10004544,59.2,5,0.2,22.2
19803,BU-2012-460,FUR-OFF-10001132,176.43,1,0.0,17.64
19804,MX-2011-147018,OFF-FA-10000509,90.02,7,0.0,24.22
19805,MX-2011-100762,OFF-PA-10001004,35.22,3,0.0,12.66
19806,ES-2012-3710236,OFF-EN-10004051,98.76,4,0.0,7.8
19807,ES-2011-2979959,OFF-BI-10002718,86.4,6,0.0,4.32
19808,ES-2011-2979959,OFF-ST-10000154,77.76,8,0.1,13.68
19809,ID-2011-14122,OFF-ST-10004608,222.345,5,0.1,-0.105
19810,IN-2013-36130,OFF-EN-10002784,180.6,7,0.0,81.27
19811,IN-2012-59125,TEC-CO-10003992,81.9882,1,0.37,-39.0618
19812,IN-2014-52412,TEC-MA-10000776,156.87,3,0.0,39.15
19813,MX-2011-157000,TEC-AC-10001055,267.54,7,0.0,0.0
19814,MX-2012-169663,FUR-BO-10002346,129.696,2,0.2,14.576
19815,MX-2014-143161,FUR-CH-10003107,347.88,3,0.0,97.38
19816,ES-2011-4665208,OFF-BI-10000368,33.939,3,0.1,1.089
19817,ES-2013-4847870,OFF-AP-10003972,187.758,3,0.1,60.498
19818,ID-2013-63514,OFF-ST-10003256,170.964,4,0.1,-18.996
19819,IN-2014-50179,TEC-CO-10000778,340.08,2,0.0,33.96
19820,CA-2012-165624,OFF-AP-10000828,542.94,3,0.0,152.0232
19821,CA-2011-151162,TEC-PH-10001809,179.94,2,0.4,-44.985
19822,ZA-2011-9910,TEC-BEL-10000681,40.92,1,0.0,6.12
19823,AU-2014-6650,OFF-HOO-10000335,306.78,1,0.0,82.83
19824,MX-2011-167920,OFF-SU-10001233,52.6,2,0.0,10.52
19825,MX-2014-147893,OFF-AR-10001053,40.28,2,0.0,0.8
19826,ES-2014-4875323,OFF-AR-10001291,155.34,3,0.0,57.42
19827,IN-2014-78438,OFF-EN-10003540,63.3456,2,0.17,16.7856
19828,ID-2012-28780,OFF-BI-10000590,200.943,5,0.17,4.743
19829,IR-2013-3590,OFF-KIT-10003990,172.14,2,0.0,73.98
19830,MO-2013-840,TEC-KON-10001507,175.29,1,0.0,49.08
19831,MD-2014-5210,TEC-CAN-10002363,318.03,1,0.0,73.14
19832,TU-2013-6330,OFF-BOS-10003160,94.56,8,0.6,-141.84
19833,MX-2013-104409,TEC-CO-10000956,254.33856,2,0.202,34.41856
19834,IT-2012-1576508,FUR-CH-10003794,139.563,3,0.1,34.083
19835,ID-2013-68799,OFF-AR-10001226,48.057,2,0.17,-8.703
19836,IN-2012-35850,OFF-AR-10004424,71.199,3,0.1,-4.041
19837,IN-2014-76016,OFF-PA-10004741,210.24,4,0.0,10.44
19838,CA-2011-162775,OFF-EN-10001532,50.94,3,0.0,25.47
19839,AG-2014-9060,TEC-STA-10004542,160.32,4,0.0,24.0
19840,RS-2014-630,TEC-STA-10003330,253.32,1,0.0,108.9
19841,TU-2014-1280,TEC-NOK-10000784,100.8,2,0.6,-42.84
19842,US-2014-169936,OFF-ST-10003164,37.5,3,0.0,16.08
19843,MX-2011-109414,FUR-CH-10003354,96.064,1,0.2,10.804
19844,ES-2014-3712711,FUR-CH-10003772,315.936,6,0.2,78.876
19845,ES-2011-2613634,OFF-AR-10001533,137.25,3,0.0,63.09
19846,IN-2013-16026,TEC-AC-10004591,103.38,2,0.5,-74.46
19847,IN-2012-49801,OFF-BI-10004454,80.22,7,0.0,35.28
19848,IN-2011-44761,TEC-MA-10003170,171.4116,4,0.17,64.0116
19849,IN-2014-12897,FUR-FU-10002659,152.604,3,0.1,40.644
19850,CA-2012-131884,OFF-AR-10004078,37.376,8,0.2,4.672
19851,CA-2014-101749,FUR-TA-10001520,171.288,3,0.2,-6.4233
19852,CA-2013-100993,TEC-PH-10001448,159.968,4,0.2,-31.9936
19853,CA-2014-132619,OFF-ST-10001511,193.95,3,0.0,9.6975
19854,PL-2012-8330,OFF-SME-10000973,143.76,8,0.0,32.88
19855,MX-2011-132794,FUR-CH-10002374,94.02,3,0.0,12.18
19856,US-2012-141523,OFF-ST-10004532,160.992,3,0.4,-18.828
19857,MX-2013-148754,OFF-EN-10000075,167.4,5,0.0,51.8
19858,MX-2012-163153,OFF-PA-10002818,112.86,11,0.0,45.1
19859,ES-2013-3688439,OFF-AR-10002113,57.42,3,0.0,12.6
19860,IT-2014-2226547,OFF-PA-10001722,166.74,7,0.0,43.26
19861,ES-2014-1443883,OFF-PA-10004343,62.64,4,0.0,1.2
19862,IN-2013-12239,OFF-AR-10002256,44.037,1,0.1,2.907
19863,IN-2011-36865,OFF-FA-10000697,112.14,7,0.0,15.54
19864,IN-2011-65033,FUR-CH-10001664,291.654,2,0.1,38.874
19865,IN-2014-38531,OFF-AP-10003032,3410.82,6,0.0,136.26
19866,CA-2011-125997,OFF-LA-10002762,75.18,6,0.0,35.3346
19867,IR-2011-6390,OFF-FIS-10000670,90.24,4,0.0,44.16
19868,MX-2014-161046,TEC-PH-10001548,165.92,2,0.0,11.6
19869,MX-2012-158526,FUR-CH-10001658,124.62,3,0.0,6.18
19870,ES-2014-2794530,OFF-EN-10002465,81.96,4,0.0,32.76
19871,ES-2014-2799179,FUR-FU-10000946,79.11,3,0.0,21.33
19872,ES-2011-2272875,OFF-ST-10000020,79.29,3,0.0,32.49
19873,ES-2013-2715038,OFF-AR-10001002,134.784,3,0.1,34.434
19874,ID-2012-67336,OFF-EN-10002140,68.1156,7,0.47,-19.4544
19875,ID-2012-59181,FUR-FU-10000496,82.6068,2,0.27,22.6068
19876,CA-2011-165309,TEC-PH-10003505,148.48,2,0.2,16.704
19877,CA-2014-161956,FUR-FU-10002937,198.46,2,0.0,99.23
19878,CA-2012-156146,TEC-PH-10001700,105.584,2,0.2,9.2386
19879,US-2012-109015,TEC-PH-10002922,337.98,2,0.0,101.394
19880,AG-2011-9060,FUR-SAF-10000949,198.09,1,0.0,29.7
19881,ES-2012-4147201,OFF-BI-10003068,158.76,3,0.0,72.99
19882,ES-2014-4594141,OFF-AR-10004492,107.4,2,0.0,8.58
19883,ID-2012-50354,OFF-SU-10003789,139.68,4,0.0,55.8
19884,IN-2014-68309,OFF-ST-10004350,434.91,7,0.0,182.49
19885,IN-2014-34009,OFF-AR-10001208,147.258,3,0.1,62.118
19886,TU-2012-3340,FUR-DAN-10004940,164.088,1,0.6,-110.772
19887,MX-2014-113985,OFF-PA-10000273,193.68,6,0.0,96.84
19888,IT-2011-5521557,FUR-FU-10002305,90.06,5,0.6,-87.84
19889,IN-2011-30502,FUR-CH-10002626,251.73,3,0.0,123.3
19890,IN-2014-32308,FUR-BO-10001147,170.73,1,0.0,44.37
19891,IN-2011-41660,TEC-PH-10000497,244.728,4,0.1,67.968
19892,IN-2011-43109,FUR-CH-10002207,173.34,3,0.0,76.23
19893,IN-2014-52958,OFF-SU-10002388,194.52,4,0.0,23.28
19894,IN-2014-83814,OFF-BI-10001858,63.504,2,0.4,1.044
19895,ID-2014-84661,TEC-PH-10000611,164.016,2,0.4,-95.724
19896,CA-2014-119578,FUR-BO-10003660,220.98,1,0.0,50.8254
19897,CA-2011-158771,OFF-ST-10000107,83.25,3,0.0,14.985
19898,CA-2011-142965,OFF-ST-10002583,25.984,1,0.2,-5.1968
19899,CA-2011-119172,OFF-BI-10002026,104.58,9,0.8,-172.557
19900,NI-2011-9170,TEC-SAM-10003205,100.152,2,0.7,-146.928
19901,MX-2013-168879,TEC-PH-10003182,107.28,2,0.0,51.48
19902,US-2012-129385,OFF-EN-10004793,158.4,5,0.0,60.1
19903,MX-2011-135601,OFF-PA-10004600,179.88,6,0.0,61.08
19904,MX-2013-168228,TEC-MA-10002722,156.04,2,0.0,57.72
19905,ES-2011-3711955,FUR-CH-10002610,259.248,2,0.2,-55.092
19906,ES-2011-4665208,OFF-PA-10001844,66.744,3,0.1,25.164
19907,IN-2014-85242,OFF-PA-10001578,111.84,4,0.0,41.28
19908,ID-2012-81189,FUR-BO-10004878,170.928,2,0.4,5.688
19909,CA-2011-107755,TEC-AC-10000710,115.36,7,0.0,49.6048
19910,US-2014-136721,FUR-FU-10004665,273.96,2,0.0,71.2296
19911,TZ-2013-7780,OFF-ACC-10003422,66.6,4,0.0,18.6
19912,AJ-2014-5740,OFF-BOS-10002558,60.42,2,0.0,9.66
19913,ES-2014-5891109,OFF-SU-10003758,162.12,7,0.0,77.7
19914,ES-2012-4549533,OFF-FA-10000670,66.96,4,0.0,8.64
19915,IN-2011-47309,OFF-BI-10003142,76.68,6,0.0,0.0
19916,IN-2011-10286,OFF-EN-10002757,95.04,2,0.0,13.26
19917,SA-2012-90,FUR-NOV-10002911,168.96,2,0.0,8.4
19918,TU-2014-3610,OFF-ROG-10003993,56.652,1,0.6,-48.168
19919,IZ-2013-1040,OFF-FIS-10004787,139.68,4,0.0,44.64
19920,TO-2014-1650,FUR-HON-10002599,116.04,2,0.0,27.84
19921,MX-2012-155698,FUR-CH-10004827,122.432,4,0.2,-3.088
19922,MX-2013-141537,OFF-ST-10004976,225.728,2,0.2,-47.992
19923,MX-2011-122210,OFF-EN-10003832,60.6,5,0.0,6.6
19924,IT-2012-1188964,TEC-PH-10001963,248.88,4,0.5,-149.4
19925,IT-2014-1950119,OFF-SU-10000782,221.7,5,0.0,64.2
19926,ES-2014-4603315,OFF-SU-10003357,94.08,2,0.0,27.24
19927,ES-2013-5424830,OFF-FA-10004605,68.88,4,0.0,24.72
19928,ES-2014-5605089,OFF-AR-10001529,167.58,6,0.0,18.36
19929,IN-2011-47701,OFF-SU-10003803,131.94,3,0.0,10.53
19930,IN-2013-53455,TEC-PH-10002154,179.46,2,0.0,43.02
19931,IN-2011-81658,OFF-SU-10004791,111.72,4,0.0,37.92
19932,US-2014-139465,OFF-ST-10002352,63.84,8,0.0,16.5984
19933,CA-2012-157133,FUR-FU-10004904,151.96,5,0.6,-182.352
19934,MO-2013-1880,OFF-ROG-10001418,60.75,1,0.0,29.76
19935,GH-2013-2290,TEC-CIS-10002986,141.33,1,0.0,14.13
19936,TO-2014-9950,FUR-SAU-10000745,168.03,1,0.0,38.64
19937,IR-2013-6280,TEC-KON-10003726,175.17,1,0.0,38.52
19938,MX-2014-145737,FUR-FU-10004015,252.16,8,0.0,90.72
19939,US-2014-142986,TEC-MA-10002729,64.638,3,0.7,-107.742
19940,IN-2012-17783,FUR-CH-10000351,234.36,4,0.0,86.64
19941,IN-2013-38566,OFF-PA-10003805,221.184,8,0.1,36.864
19942,IN-2014-44047,OFF-SU-10002742,177.525,5,0.1,41.325
19943,IN-2012-43165,OFF-ST-10002240,231.36,4,0.0,64.68
19944,IN-2014-34842,OFF-AP-10002017,267.96,4,0.0,48.12
19945,CA-2013-165918,OFF-PA-10000100,81.98,2,0.0,40.1702
19946,CG-2014-180,OFF-STA-10000054,90.48,8,0.0,7.92
19947,MX-2012-169229,OFF-BI-10002455,105.4,5,0.0,15.8
19948,US-2011-160780,OFF-AR-10003031,47.904,6,0.2,-7.896
19949,ES-2014-4995013,OFF-AR-10001228,152.28,6,0.0,50.22
19950,ES-2011-4869686,FUR-BO-10000728,854.49,7,0.0,290.43
19951,MX-2012-158785,OFF-AR-10003766,97.86,3,0.0,33.24
19952,MX-2013-168151,OFF-FA-10000522,35.196,7,0.4,-12.404
19953,IT-2014-4461241,TEC-PH-10004552,182.625,5,0.5,-65.775
19954,ES-2012-2468694,TEC-AC-10003080,207.18,2,0.0,33.12
19955,IN-2012-59916,TEC-AC-10002335,517.59,5,0.1,-40.26
19956,CA-2011-132787,OFF-ST-10001321,92.52,6,0.0,24.9804
19957,US-2012-132836,TEC-PH-10001299,299.98,2,0.0,83.9944
19958,SF-2012-1390,TEC-NOK-10001282,273.0,2,0.0,79.14
19959,EG-2012-390,FUR-SAU-10000893,146.82,1,0.0,42.57
19960,IS-2012-3870,OFF-STA-10004885,89.4,2,0.0,16.98
19961,MX-2011-155341,FUR-BO-10002975,129.12,2,0.2,6.44
19962,ES-2014-1280356,OFF-AR-10001291,207.12,4,0.0,76.56
19963,IN-2013-19484,OFF-SU-10001731,134.55,5,0.0,51.0
19964,IN-2013-45636,OFF-BI-10002329,132.165,5,0.1,58.665
19965,IN-2014-25462,OFF-BI-10000089,94.122,4,0.17,36.282
19966,CA-2013-156503,OFF-PA-10002319,93.024,3,0.2,33.7212
19967,CA-2012-142433,OFF-PA-10002377,117.456,3,0.2,44.046
19968,CA-2012-129525,OFF-BI-10002133,166.92,13,0.7,-116.844
19969,US-2011-162299,FUR-CH-10003107,417.456,6,0.4,-83.544
19970,ES-2013-1222538,OFF-PA-10001212,162.24,8,0.0,50.16
19971,ES-2013-4727168,OFF-SU-10004435,268.74,6,0.0,91.26
19972,ID-2012-80181,FUR-CH-10000438,141.192,4,0.4,-94.128
19973,US-2014-119438,FUR-FU-10003553,82.524,3,0.6,-41.262
19974,MX-2012-163279,OFF-LA-10003955,57.12,7,0.0,2.8
19975,MX-2014-112676,OFF-EN-10001109,93.636,9,0.4,1.476
19976,ES-2013-2639112,OFF-BI-10000542,147.45,5,0.0,30.9
19977,IN-2014-34653,OFF-AR-10002417,155.34,3,0.0,17.01
19978,ID-2011-55142,OFF-AR-10003046,126.198,3,0.1,28.008
19979,IS-2012-3230,TEC-CAN-10002843,146.79,1,0.0,16.14
19980,MX-2013-126214,FUR-CH-10004010,131.84,4,0.0,26.32
19981,US-2013-144687,OFF-BI-10003064,45.216,6,0.6,-27.144
19982,MX-2013-128734,OFF-ST-10002423,195.84,6,0.0,60.6
19983,MX-2014-166219,TEC-CO-10001580,256.16664,3,0.002,86.72664
19984,IN-2014-56962,OFF-ST-10004365,113.82,2,0.0,53.46
19985,IN-2014-75456,OFF-ST-10004841,61.56,6,0.0,20.88
19986,IN-2014-50109,OFF-SU-10003332,79.68,4,0.17,23.04
